Submission	Method	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_NetworkInference_Assembly3#8_Network1.txt	raw	old_gs	0.06539913	0.04318897	0.01963919	0.68789531	0.56682165	0.51236959	2.245e-05	0.14810381	0.11006072	0.59680802	0.00152871	0.27625153	0.29841523	0.07481626	0.19315612	0.18879587
DREAM5_NetworkInference_Assembly3#9_Network1.txt	raw	old_gs	0.1881046	0.04318897	0.01963919	0.79164307	0.56682165	0.51236959	12.16084087	0.14810381	0.11006072	70.50961825	0.00152871	0.27625153	41.33522956	0.07481626	0.19315612	13.86773398
DREAM5_NetworkInference_Assembly3#10_Network1.txt	raw	old_gs	0.32486296	0.04318897	0.01963919	0.82178742	0.56682165	0.51236959	153.10231858	0.14810381	0.11006072	117.48998327	0.00152871	0.27625153	135.29615093	0.07481626	0.19315612	45.1880411
DREAM5_NetworkInference_Assembly3#11_Network1.txt	raw	old_gs	0.25043076	0.04318897	0.01963919	0.81823218	0.56682165	0.51236959	57.10853498	0.14810381	0.11006072	111.28648732	0.00152871	0.27625153	84.19751115	0.07481626	0.19315612	28.15516118
DREAM5_NetworkInference_Assembly3#12_Network1.txt	raw	old_gs	0.32262091	0.04318897	0.01963919	0.83260049	0.56682165	0.51236959	149.55553353	0.14810381	0.11006072	137.51697901	0.00152871	0.27625153	143.53625627	0.07481626	0.19315612	47.93474289
DREAM5_NetworkInference_Assembly3#13_Network1.txt	raw	old_gs	0.13833322	0.04318897	0.01963919	0.79167677	0.56682165	0.51236959	0.16953698	0.14810381	0.11006072	70.5500335	0.00152871	0.27625153	35.35978524	0.07481626	0.19315612	11.87591921
DREAM5_NetworkInference_Assembly3#14_Network1.txt	raw	old_gs	0.12180002	0.04318897	0.01963919	0.71935145	0.56682165	0.51236959	0.00030012	0.14810381	0.11006072	8.0186163	0.00152871	0.27625153	4.00945821	0.07481626	0.19315612	1.4258102
DREAM5_NetworkInference_Assembly3#15_Network1.txt	raw	old_gs	0.36281178	0.04318897	0.01963919	0.80626246	0.56682165	0.51236959	219.31680944	0.14810381	0.11006072	91.69499076	0.00152871	0.27625153	155.5059001	0.07481626	0.19315612	51.92462416
DREAM5_NetworkInference_Assembly3#16_Network1.txt	raw	old_gs	0.16865663	0.04318897	0.01963919	0.79108251	0.56682165	0.51236959	4.94590263	0.14810381	0.11006072	69.75749318	0.00152871	0.27625153	37.3516979	0.07481626	0.19315612	12.5398901
DREAM5_NetworkInference_Assembly3#17_Network1.txt	raw	old_gs	0.26460241	0.04318897	0.01963919	0.78724052	0.56682165	0.51236959	71.88925255	0.14810381	0.11006072	64.71708737	0.00152871	0.27625153	68.30316996	0.07481626	0.19315612	22.85704745
DREAM5_NetworkInference_Assembly3#18_Network1.txt	raw	old_gs	0.18989006	0.04318897	0.01963919	0.7516709	0.56682165	0.51236959	12.9851822	0.14810381	0.11006072	27.54916017	0.00152871	0.27625153	20.26717119	0.07481626	0.19315612	6.84504786
DREAM5_NetworkInference_Assembly3#19_Network1.txt	raw	old_gs	0.278183	0.04318897	0.01963919	0.78543181	0.56682165	0.51236959	87.60133085	0.14810381	0.11006072	62.4119055	0.00152871	0.27625153	75.00661818	0.07481626	0.19315612	25.09153019
DREAM5_Assembly3#0_net1_MI2.txt	idirect	old_gs	0.13669727	0.04318897	0.01963919	0.71994239	0.56682165	0.51236959	0.11403892	0.14810381	0.11006072	8.26063163	0.00152871	0.27625153	4.18733527	0.07481626	0.19315612	1.48510255
DREAM5_Assembly3#1_net1_MI2.txt	idirect	old_gs	0.18078412	0.04318897	0.01963919	0.77948739	0.56682165	0.51236959	9.05938567	0.14810381	0.11006072	55.15131427	0.00152871	0.27625153	32.10534997	0.07481626	0.19315612	10.79110745
DREAM5_Assembly3#2_net1_MI2.txt	idirect	old_gs	0.28417385	0.04318897	0.01963919	0.78541642	0.56682165	0.51236959	95.01335809	0.14810381	0.11006072	62.38668603	0.00152871	0.27625153	78.70002206	0.07481626	0.19315612	26.32266481
DREAM5_Assembly3#3_net1_MI2.txt	idirect	old_gs	0.14395699	0.04318897	0.01963919	0.79174275	0.56682165	0.51236959	0.49683684	0.14810381	0.11006072	70.64438432	0.00152871	0.27625153	35.57061058	0.07481626	0.19315612	11.94619432
DREAM5_Assembly3#4_net1_MI2.txt	idirect	old_gs	0.1952683	0.04318897	0.01963919	0.79150976	0.56682165	0.51236959	15.64304458	0.14810381	0.11006072	70.3346299	0.00152871	0.27625153	42.98883724	0.07481626	0.19315612	14.41893654
DREAM5_Assembly3#5_net1_MI2.txt	idirect	old_gs	0.28504516	0.04318897	0.01963919	0.78788803	0.56682165	0.51236959	96.11434258	0.14810381	0.11006072	65.54299392	0.00152871	0.27625153	80.82866825	0.07481626	0.19315612	27.03221354
DREAM5_Assembly3#6_net1_MI2.txt	idirect	old_gs	0.27487041	0.04318897	0.01963919	0.810698	0.56682165	0.51236959	83.61995342	0.14810381	0.11006072	98.70822779	0.00152871	0.27625153	91.16409061	0.07481626	0.19315612	30.47735433
DREAM5_Assembly3#7_net1_MI2.txt	idirect	old_gs	0.2676688	0.04318897	0.01963919	0.78734128	0.56682165	0.51236959	75.29710063	0.14810381	0.11006072	64.84576251	0.00152871	0.27625153	70.07143157	0.07481626	0.19315612	23.44646798
DREAM5_Assembly3#8_net1_MI2.txt	idirect	old_gs	0.07819277	0.04318897	0.01963919	0.69011487	0.56682165	0.51236959	2.245e-05	0.14810381	0.11006072	0.8060225	0.00152871	0.27625153	0.40302248	0.07481626	0.19315612	0.22366495
DREAM5_Assembly3#9_net1_MI2.txt	idirect	old_gs	0.3361783	0.04318897	0.01963919	0.82177177	0.56682165	0.51236959	171.62758076	0.14810381	0.11006072	117.47225467	0.00152871	0.27625153	144.54991772	0.07481626	0.19315612	48.27263003
DREAM5_Assembly3#10_net1_MI2.txt	idirect	old_gs	0.34324438	0.04318897	0.01963919	0.83274985	0.56682165	0.51236959	183.73006548	0.14810381	0.11006072	137.8065203	0.00152871	0.27625153	160.76829289	0.07481626	0.19315612	53.67875509
DREAM5_Assembly3#11_net1_MI2.txt	idirect	old_gs	0.30654844	0.04318897	0.01963919	0.81854488	0.56682165	0.51236959	125.28501879	0.14810381	0.11006072	111.82100322	0.00152871	0.27625153	118.55301101	0.07481626	0.19315612	39.60699446
DREAM5_Assembly3#12_net1_MI2.txt	idirect	old_gs	0.38824325	0.04318897	0.01963919	0.82540116	0.56682165	0.51236959	270.11685528	0.14810381	0.11006072	124.00223408	0.00152871	0.27625153	197.05954468	0.07481626	0.19315612	65.77583902
DREAM5_Assembly3#13_net1_MI2.txt	idirect	old_gs	0.34412807	0.04318897	0.01963919	0.86135649	0.56682165	0.51236959	185.26451083	0.14810381	0.11006072	199.03107	0.00152871	0.27625153	192.14779041	0.07481626	0.19315612	64.1385876
DREAM5_Assembly3#14_net1_MI2.txt	idirect	old_gs	0.17936539	0.04318897	0.01963919	0.79119652	0.56682165	0.51236959	8.51161296	0.14810381	0.11006072	69.9048886	0.00152871	0.27625153	39.20825078	0.07481626	0.19315612	13.15874105
DREAM5_Assembly3#15_net1_MI2.txt	idirect	old_gs	0.37042678	0.04318897	0.01963919	0.80618698	0.56682165	0.51236959	233.9801743	0.14810381	0.11006072	91.57089413	0.00152871	0.27625153	162.77553421	0.07481626	0.19315612	54.34783553
DREAM5_Assembly3#16_net1_MI2.txt	idirect	old_gs	0.37042678	0.04318897	0.01963919	0.80618698	0.56682165	0.51236959	233.9801743	0.14810381	0.11006072	91.57089413	0.00152871	0.27625153	162.77553421	0.07481626	0.19315612	54.34783553
DREAM5_Assembly3#17_net1_MI2.txt	idirect	old_gs	0.30562062	0.04318897	0.01963919	0.80947699	0.56682165	0.51236959	123.94537999	0.14810381	0.11006072	96.74906979	0.00152871	0.27625153	110.34722489	0.07481626	0.19315612	36.87173242
DREAM5_Assembly3#18_net1_MI2.txt	idirect	old_gs	0.21334681	0.04318897	0.01963919	0.72902392	0.56682165	0.51236959	26.39553712	0.14810381	0.11006072	12.50791107	0.00152871	0.27625153	19.4517241	0.07481626	0.19315612	6.57323216
DREAM5_Assembly3#19_net1_MI2.txt	idirect	old_gs	0.18583969	0.04318897	0.01963919	0.75144664	0.56682165	0.51236959	11.14935262	0.14810381	0.11006072	27.36353653	0.00152871	0.27625153	19.25644458	0.07481626	0.19315612	6.50813899
DREAM5_Assembly3#0_net1.txt	nd	old_gs	0.26606676	0.04318897	0.01963919	0.78576353	0.56682165	0.51236959	73.50558081	0.14810381	0.11006072	62.828822	0.00152871	0.27625153	68.1672014	0.07481626	0.19315612	22.8117246
DREAM5_Assembly3#1_net1.txt	nd	old_gs	0.18379237	0.04318897	0.01963919	0.79114431	0.56682165	0.51236959	10.27844397	0.14810381	0.11006072	69.83786987	0.00152871	0.27625153	40.05815692	0.07481626	0.19315612	13.4420431
DREAM5_Assembly3#2_net1.txt	nd	old_gs	0.33752621	0.04318897	0.01963919	0.81740266	0.56682165	0.51236959	173.9075354	0.14810381	0.11006072	109.86213472	0.00152871	0.27625153	141.88483506	0.07481626	0.19315612	47.38426915
DREAM5_Assembly3#3_net1.txt	nd	old_gs	0.31963674	0.04318897	0.01963919	0.81017286	0.56682165	0.51236959	144.88430058	0.14810381	0.11006072	97.87059408	0.00152871	0.27625153	121.37744733	0.07481626	0.19315612	40.54847324
DREAM5_Assembly3#4_net1.txt	nd	old_gs	0.20700427	0.04318897	0.01963919	0.79200929	0.56682165	0.51236959	22.30684756	0.14810381	0.11006072	71.00894628	0.00152871	0.27625153	46.65789692	0.07481626	0.19315612	15.64195643
DREAM5_Assembly3#5_net1.txt	nd	old_gs	0.21189174	0.04318897	0.01963919	0.72878432	0.56682165	0.51236959	25.4302326	0.14810381	0.11006072	12.38285271	0.00152871	0.27625153	18.90654265	0.07481626	0.19315612	6.39150501
DREAM5_Assembly3#6_net1.txt	nd	old_gs	0.35025142	0.04318897	0.01963919	0.82601292	0.56682165	0.51236959	196.12538452	0.14810381	0.11006072	125.1181838	0.00152871	0.27625153	160.62178416	0.07481626	0.19315612	53.62991885
DREAM5_Assembly3#7_net1.txt	nd	old_gs	0.07215764	0.04318897	0.01963919	0.68772999	0.56682165	0.51236959	2.245e-05	0.14810381	0.11006072	0.58319908	0.00152871	0.27625153	0.29161077	0.07481626	0.19315612	0.18652772
DREAM5_Assembly3#8_net1.txt	nd	old_gs	0.13590337	0.04318897	0.01963919	0.77886371	0.56682165	0.51236959	0.09279457	0.14810381	0.11006072	54.42262299	0.00152871	0.27625153	27.25770878	0.07481626	0.19315612	9.17522705
DREAM5_Assembly3#9_net1.txt	nd	old_gs	0.36953196	0.04318897	0.01963919	0.80640638	0.56682165	0.51236959	232.24147543	0.14810381	0.11006072	91.91237748	0.00152871	0.27625153	162.07692646	0.07481626	0.19315612	54.11496628
DREAM5_Assembly3#10_net1.txt	nd	old_gs	0.14510579	0.04318897	0.01963919	0.79143368	0.56682165	0.51236959	0.59194098	0.14810381	0.11006072	70.22706135	0.00152871	0.27625153	35.40950117	0.07481626	0.19315612	11.89249118
DREAM5_Assembly3#11_net1.txt	nd	old_gs	0.36953196	0.04318897	0.01963919	0.80640638	0.56682165	0.51236959	232.24147543	0.14810381	0.11006072	91.91237748	0.00152871	0.27625153	162.07692646	0.07481626	0.19315612	54.11496628
DREAM5_Assembly3#12_net1.txt	nd	old_gs	0.26821913	0.04318897	0.01963919	0.78798639	0.56682165	0.51236959	75.91781188	0.14810381	0.11006072	65.67255279	0.00152871	0.27625153	70.79518233	0.07481626	0.19315612	23.68771824
DREAM5_Assembly3#13_net1.txt	nd	old_gs	0.28381072	0.04318897	0.01963919	0.78883552	0.56682165	0.51236959	94.5470011	0.14810381	0.11006072	66.77938298	0.00152871	0.27625153	80.66319204	0.07481626	0.19315612	26.97705481
DREAM5_Assembly3#14_net1.txt	nd	old_gs	0.1327046	0.04318897	0.01963919	0.72026874	0.56682165	0.51236959	0.0360079	0.14810381	0.11006072	8.39360531	0.00152871	0.27625153	4.2148066	0.07481626	0.19315612	1.49425966
DREAM5_Assembly3#15_net1.txt	nd	old_gs	0.20033141	0.04318897	0.01963919	0.75178384	0.56682165	0.51236959	18.37585335	0.14810381	0.11006072	27.63817963	0.00152871	0.27625153	23.00701649	0.07481626	0.19315612	7.75832963
DREAM5_Assembly3#16_net1.txt	nd	old_gs	0.34072018	0.04318897	0.01963919	0.80318444	0.56682165	0.51236959	179.35311439	0.14810381	0.11006072	86.98247359	0.00152871	0.27625153	133.16779399	0.07481626	0.19315612	44.47858879
DREAM5_Assembly3#17_net1.txt	nd	old_gs	0.34705908	0.04318897	0.01963919	0.83352727	0.56682165	0.51236959	190.41823125	0.14810381	0.11006072	139.29797532	0.00152871	0.27625153	164.85810328	0.07481626	0.19315612	55.04202522
DREAM5_Assembly3#18_net1.txt	nd	old_gs	0.30023672	0.04318897	0.01963919	0.81919168	0.56682165	0.51236959	116.33350126	0.14810381	0.11006072	112.94623022	0.00152871	0.27625153	114.63986574	0.07481626	0.19315612	38.30261271
DREAM5_Assembly3#19_net1.txt	nd	old_gs	0.26763361	0.04318897	0.01963919	0.81100503	0.56682165	0.51236959	75.26331538	0.14810381	0.11006072	99.20941304	0.00152871	0.27625153	87.23636421	0.07481626	0.19315612	29.1681122
DREAM5_Assembly3#0_net1.txt	gs_author	old_gs	0.32364615	0.04318897	0.01963919	0.8045946	0.56682165	0.51236959	151.16556907	0.14810381	0.11006072	89.12322107	0.00152871	0.27625153	120.14439507	0.07481626	0.19315612	40.13745582
DREAM5_Assembly3#1_net1.txt	gs_author	old_gs	0.07232063	0.04318897	0.01963919	0.69546605	0.56682165	0.51236959	2.245e-05	0.14810381	0.11006072	1.47996911	0.00152871	0.27625153	0.73999578	0.07481626	0.19315612	0.33598939
DREAM5_Assembly3#2_net1.txt	gs_author	old_gs	0.26221804	0.04318897	0.01963919	0.75245344	0.56682165	0.51236959	69.2813438	0.14810381	0.11006072	28.18378612	0.00152871	0.27625153	48.73256496	0.07481626	0.19315612	16.33351245
DREAM5_Assembly3#3_net1.txt	gs_author	old_gs	0.16170211	0.04318897	0.01963919	0.73748085	0.56682165	0.51236959	3.16691018	0.14810381	0.11006072	17.36959184	0.00152871	0.27625153	10.26825101	0.07481626	0.19315612	3.51207446
DREAM5_Assembly3#4_net1.txt	gs_author	old_gs	0.3076536	0.04318897	0.01963919	0.80830388	0.56682165	0.51236959	126.89312962	0.14810381	0.11006072	94.89003265	0.00152871	0.27625153	110.89158113	0.07481626	0.19315612	37.05318451
DREAM5_Assembly3#5_net1.txt	gs_author	old_gs	0.36439412	0.04318897	0.01963919	0.80711791	0.56682165	0.51236959	222.3233116	0.14810381	0.11006072	93.01910409	0.00152871	0.27625153	157.67120785	0.07481626	0.19315612	52.64639341
DREAM5_Assembly3#6_net1.txt	gs_author	old_gs	0.25250704	0.04318897	0.01963919	0.78755877	0.56682165	0.51236959	59.17228635	0.14810381	0.11006072	65.11642961	0.00152871	0.27625153	62.14435798	0.07481626	0.19315612	20.80411012
DREAM5_Assembly3#7_net1.txt	gs_author	old_gs	0.36439412	0.04318897	0.01963919	0.80711791	0.56682165	0.51236959	222.3233116	0.14810381	0.11006072	93.01910409	0.00152871	0.27625153	157.67120785	0.07481626	0.19315612	52.64639341
DREAM5_Assembly3#8_net1.txt	gs_author	old_gs	0.14467028	0.04318897	0.01963919	0.77393914	0.56682165	0.51236959	0.55436875	0.14810381	0.11006072	48.82557256	0.00152871	0.27625153	24.68997066	0.07481626	0.19315612	8.31931435
DREAM5_Assembly3#9_net1.txt	gs_author	old_gs	0.1981032	0.04318897	0.01963919	0.77577265	0.56682165	0.51236959	17.14663604	0.14810381	0.11006072	50.8689974	0.00152871	0.27625153	34.00781672	0.07481626	0.19315612	11.42526303
DREAM5_Assembly3#10_net1.txt	gs_author	old_gs	0.26420641	0.04318897	0.01963919	0.79134928	0.56682165	0.51236959	71.44949434	0.14810381	0.11006072	70.11958162	0.00152871	0.27625153	70.78453798	0.07481626	0.19315612	23.68417012
DREAM5_Assembly3#11_net1.txt	gs_author	old_gs	0.13772253	0.04318897	0.01963919	0.72398918	0.56682165	0.51236959	0.14699112	0.14810381	0.11006072	10.03298633	0.00152871	0.27625153	5.08998872	0.07481626	0.19315612	1.78598704
DREAM5_Assembly3#12_net1.txt	gs_author	old_gs	0.32222795	0.04318897	0.01963919	0.80215788	0.56682165	0.51236959	148.92643834	0.14810381	0.11006072	85.43636109	0.00152871	0.27625153	117.18139971	0.07481626	0.19315612	39.1497907
DREAM5_Assembly3#13_net1.txt	gs_author	old_gs	0.25661024	0.04318897	0.01963919	0.78139005	0.56682165	0.51236959	63.34546848	0.14810381	0.11006072	57.42915687	0.00152871	0.27625153	60.38731267	0.07481626	0.19315612	20.21842835
DREAM5_Assembly3#14_net1.txt	gs_author	old_gs	0.32802654	0.04318897	0.01963919	0.80505982	0.56682165	0.51236959	158.17460018	0.14810381	0.11006072	89.84303215	0.00152871	0.27625153	124.00881617	0.07481626	0.19315612	41.42559618
DREAM5_Assembly3#15_net1.txt	gs_author	old_gs	0.33477099	0.04318897	0.01963919	0.80439035	0.56682165	0.51236959	169.27864626	0.14810381	0.11006072	88.8178635	0.00152871	0.27625153	129.04825488	0.07481626	0.19315612	43.10540909
DREAM5_Assembly3#16_net1.txt	gs_author	old_gs	0.11206908	0.04318897	0.01963919	0.792363	0.56682165	0.51236959	2.277e-05	0.14810381	0.11006072	71.48303358	0.00152871	0.27625153	35.74152818	0.07481626	0.19315612	12.00316685
DREAM5_Assembly3#17_net1.txt	gs_author	old_gs	0.15563033	0.04318897	0.01963919	0.71634114	0.56682165	0.51236959	1.95404539	0.14810381	0.11006072	6.84719008	0.00152871	0.27625153	4.40061773	0.07481626	0.19315612	1.55619671
DREAM5_Assembly3#18_net1.txt	gs_author	old_gs	0.33790028	0.04318897	0.01963919	0.82823187	0.56682165	0.51236959	174.53496701	0.14810381	0.11006072	129.22484662	0.00152871	0.27625153	151.87990681	0.07481626	0.19315612	50.71595973
DREAM5_Assembly3#19_net1.txt	gs_author	old_gs	0.18127212	0.04318897	0.01963919	0.72601127	0.56682165	0.51236959	9.25247403	0.14810381	0.11006072	10.99015474	0.00152871	0.27625153	10.12131438	0.07481626	0.19315612	3.46309559
DREAM5_Assembly3#0_net1.txt	gs	old_gs	0.1112272	0.04318897	0.01963919	0.77914226	0.56682165	0.51236959	2.261e-05	0.14810381	0.11006072	54.7510599	0.00152871	0.27625153	27.37554126	0.07481626	0.19315612	9.21450455
DREAM5_Assembly3#1_net1.txt	gs	old_gs	0.33434533	0.04318897	0.01963919	0.82168322	0.56682165	0.51236959	168.56034934	0.14810381	0.11006072	117.31276192	0.00152871	0.27625153	142.93655563	0.07481626	0.19315612	47.73484267
DREAM5_Assembly3#2_net1.txt	gs	old_gs	0.20899616	0.04318897	0.01963919	0.71257465	0.56682165	0.51236959	23.55331884	0.14810381	0.11006072	5.52726335	0.00152871	0.27625153	14.54029109	0.07481626	0.19315612	4.93608783
DREAM5_Assembly3#3_net1.txt	gs	old_gs	0.36250748	0.04318897	0.01963919	0.80535878	0.56682165	0.51236959	218.72926028	0.14810381	0.11006072	90.28872582	0.00152871	0.27625153	154.50899305	0.07481626	0.19315612	51.59232181
DREAM5_Assembly3#4_net1.txt	gs	old_gs	0.19344872	0.04318897	0.01963919	0.77472072	0.56682165	0.51236959	14.71597707	0.14810381	0.11006072	49.69098996	0.00152871	0.27625153	32.20348351	0.07481626	0.19315612	10.82381863
DREAM5_Assembly3#5_net1.txt	gs	old_gs	0.12878529	0.04318897	0.01963919	0.72094807	0.56682165	0.51236959	0.00857123	0.14810381	0.11006072	8.68018024	0.00152871	0.27625153	4.34437574	0.07481626	0.19315612	1.53744937
DREAM5_Assembly3#6_net1.txt	gs	old_gs	0.19995282	0.04318897	0.01963919	0.73558584	0.56682165	0.51236959	18.163373	0.14810381	0.11006072	16.20038414	0.00152871	0.27625153	17.18187857	0.07481626	0.19315612	5.81661698
DREAM5_Assembly3#7_net1.txt	gs	old_gs	0.33564615	0.04318897	0.01963919	0.82765591	0.56682165	0.51236959	170.73648897	0.14810381	0.11006072	128.14506554	0.00152871	0.27625153	149.44077725	0.07481626	0.19315612	49.90291654
DREAM5_Assembly3#8_net1.txt	gs	old_gs	0.26631192	0.04318897	0.01963919	0.79353038	0.56682165	0.51236959	73.78411361	0.14810381	0.11006072	73.08019964	0.00152871	0.27625153	73.43215662	0.07481626	0.19315612	24.56670967
DREAM5_Assembly3#9_net1.txt	gs	old_gs	0.17089975	0.04318897	0.01963919	0.77871838	0.56682165	0.51236959	5.60896802	0.14810381	0.11006072	54.24711451	0.00152871	0.27625153	29.92804126	0.07481626	0.19315612	10.06533788
DREAM5_Assembly3#10_net1.txt	gs	old_gs	0.25974748	0.04318897	0.01963919	0.77948882	0.56682165	0.51236959	66.63576353	0.14810381	0.11006072	55.15131427	0.00152871	0.27625153	60.8935389	0.07481626	0.19315612	20.38717043
DREAM5_Assembly3#11_net1.txt	gs	old_gs	0.07355809	0.04318897	0.01963919	0.69726616	0.56682165	0.51236959	2.245e-05	0.14810381	0.11006072	1.76509241	0.00152871	0.27625153	0.88255743	0.07481626	0.19315612	0.38350994
DREAM5_Assembly3#12_net1.txt	gs	old_gs	0.32350307	0.04318897	0.01963919	0.80466767	0.56682165	0.51236959	150.94408689	0.14810381	0.11006072	89.23022948	0.00152871	0.27625153	120.08715819	0.07481626	0.19315612	40.11837686
DREAM5_Assembly3#13_net1.txt	gs	old_gs	0.25365764	0.04318897	0.01963919	0.79078082	0.56682165	0.51236959	60.32873416	0.14810381	0.11006072	69.35635874	0.00152871	0.27625153	64.84254645	0.07481626	0.19315612	21.70350628
DREAM5_Assembly3#14_net1.txt	gs	old_gs	0.29429863	0.04318897	0.01963919	0.80643759	0.56682165	0.51236959	108.20279156	0.14810381	0.11006072	91.95899639	0.00152871	0.27625153	100.08089397	0.07481626	0.19315612	33.44962212
